270475999416819712|Geweldig werk Sandra! Deze homemade magneten zijn echte eye candies. Live te zien op|0
340482726610231296|Awel ik snap natuurlijk dat er veel factoren meespelen drukte etc. ICRM is gewoon een fijne trein om mee te reizen|0
305797553847406593|Dit weekend druk gehad met het keurig niets zeggen tegen journalisten ivm morgen jaarcijfers vreemde gewaarwording|0
382202750257602560|Goed om te lezen Kees. Ik wens naast veel reisplezier ook een fijne avond. ^KJ|0
471366625405698048|dat moet als het goed is gewoon kunnen, je bent dan net zo goed klant bij Vodafone.|0
373177549553418240|Wow optie is al uitgeoefend door de pref stichting|0
530291393374486528|neem aan van wel. Bijna thuis. Bedankt voor jullie antwoord. Werkze en fijne dag nog :-)|0
185704621254246401|walla kbel vodafone he en op einde van gesprek zeg ik zo Fijne fissa.. zegt die vrouw: zelfdee hahahahha|0
177056957440593920|Ik krijg een sms van vodafone 'van harte gefeliciteerd en een fijne dag toegewenst' uiteraard voor me paps..|0
215710081633886209|Fijn joh als het personeel zelf in de stiltecoupe gezellig gesprekken zit te houden. Aso-ci-aal.|1
426434682914234368|KPN moest 30 miljoen betalen wegens benadelen concurrentie|0
501318776101830656|Blackberry Curve 8520 White White, Bel-SMS-WebXL 1500, 2 jaar, Blackberry - 2 jaar ~ 24 KPN ~ Mobiel v.a ? 0|0
207571769358434306|Nou geweldig, en bedankt KPN ik denk nog ff rondkijken voor een leuk filmpje op maar nee hoor.|1
503815946688299009|We mogen weer eens wachten voor Utrecht. Plannen is een vak.|0
331876875196571648|Beetje tv en beetje KPN Digitaal op mn mobiel aan. 2x beetje 'Married with Children' dus. ?|0
286944963604914176|Geweldig!!!! Kpn alles in 1. Zit je midden in een film moet de ontvanger weer 3 x opstarten en film gemist! toch overstap naar ziggo ??|1
218813547910664192|hey ja.. Ik had gister de klanten service gebelt om bij me abbonement de blackberry bundel toetevoegen.. Zou vandaag gebeu|0
427136207064412160|komen er ook weer ns nieuwe afleveringen? Dit is n herhaling toch|0
216432887036248065|Motte weeres met de trein istie stuk. Heel fijn ns|1
364387174096973824|Verkoop KPN-dochter E-Plus niet zonder slag of stoot|0
489334423842992128|Ha, wow. Na de eerste twee icoontjes kon ik de rest van de rebus zonder nadenken aanvullen. :p|0
297337980031467520|Heb je de gegevens gemaild naar je kpn e-mailadres|0
165817493338857472|Fijn eerst auto kapot, daarna met die stomme ns die alleen maar vertraging heeft|1
333951876166987778|Fijn heeft de kabels van het internet doorgezaagd. Merci bien enzo.|1
292322564603273218|NS lekker bezig vandaag, zonder sarcasme. In een recordtijd van A'dam Amstel naar Houten.|0
438928790522454016|handig die app..thuis gecheckt. Kom ik op station, rijdt de trein niet!|1
412527818350678016|Kunnen jullie mijn tweet(s) van vanmorgen beantwoorden?|0
181433447783473152|Zag net de nieuwe reclame van kleine viezerik en keizer'|0
423358904173883393|het gaat niet alleen om vandaag. ..|0
239158826295771136|fijn datse weer ns tegen mg praots|0
402824224169291776|Vandaag voor het eerst 4G op kantoor in nieuw-Vennep!, nieuwe mast?|0
277165001721126912|Whaha, die reclame van is geweldig!|0
248093944095854593|Ook altijd heel fijn als ze omroepen dat je moet omrijden, maar de borden iets anders aangeven.|1
221516722648256514|Mn wifi doet 't eindelijk weer, maar blackberry kan natuurlijk weer niet werken met internet van vodafone vooor andere telefoons -_-|0
496556209198362624|Fijn! Dank daarvoor...|0
176898087904743424|Bb naa de t-mobile winkel brengeb mijn bb is een beetje kapot :$|0
367362735874789376|een erg begripvol antwoord.|1
172232017348534272|Ns is weer heerlijk bezig|1
291793712814624768|Toch wel fijn die op de bussen. Maakt de reis iets aangenamer|0
359360979269726209|ik heb al tijden geen Deezer meer, maar krijg wel altijd nog mail van 'Steijn Deezer'. 1/2|0
315017417065631744|fijne toelichtingen Jacob. Krijg zin om ook ns naar af te reizen! Maar eerst nog afstuderen bij|0
391134635817967616|Mijn asociale bedrijven zijn: KPN, Telfort, Nuon, Essent en de overheid in het algemeen!|0
222743547370147840|het is me gelukt om kies te donwloaden, maar nu zegt ie dat ie niet kan downloaden nu software:s|0
367381578722603009|blijkbaar rijdt de trein gewoon?? Ik ben in Gouda ingestapt.. Merkwaardig! Bedankt verder!|0
300557315143258112|hou gewoon jemond gister kpn je ook normaal doen|0
448030254242992128|Heb sinds 3 mnd sneller internet, maar interactieve TV opgezegd. Dus heb ik een nieuw contract. Zit ik nog 9 maanden aan ze vast.|0
417699413222383616|Ha! Ik wil om 18.35 van Utr de trein naar Hengelo pakken. Heb ik nog last van de aanrijding tussen Dev-Rijssen?|0
512209225142251520|Fijn door jullie niet gecommuniceerde heb ik weer eens mijn gemist,|1
547770243737980928|fijne feestdaguuuuh|0
301355401100816385|fijn dat er tegenwoordig bij vertrek trein wordt omgeroepen dat stilte coupes echt stil horen te zijn|0
498584531281408000|Nu pas thuis! ? kut NS 6 uur gereisd vanag Harderwijk..|0
538674427228332032|Dat zou fijn zijn, de code is 3SAMUH000180791.|0
205012791302688769|'Telenet overweegt bod op BASE van KPN': Het Belgische Telenet is in gesprek met private investeerders over een ...|0
537044468994949121|Geweldig nieuw systeem! ..|1
222249883485220864|Hij wenst mij niet zomaar een goede reis maar een hele goede nou dat vind ik fijn danku|0
460085690232225793|En waarom is er een staking van het schoonmaak personeel echt heel vies in de trein|0
411403496382943232|Recordaantal Belgen koopt kerstcadeaus via internet | | ||0
327318864117522432|levert wel een pakket wat gisteren is verstuurd nu al af mee. Hier kan nog wel wat van leren.....|0
271320237083869184|heerlijk de trein naar Harlingen Haven / Leeuwarden heeft 18 minuten vertraging|1
361126037687508993|Zou fijn zijn, bedankt. Goede reis dan voor nu.^BT|0
228415108286668800|Ik heb zelfs binnen de bebouwde kom vaak geen bereik, dus ik ben er inmiddels wel achter dat Vodafone slecht is.|0
390571040687943681|OudCFO?s pogen door Scheepbouwers beleid -veel dividend, slecht product- uitgewoonde KPN voor overname te behoeden:kansloze zaak.|0
339644465956397056|bij veel bedrijven moet je altijd een mailadres invullen tegenwoordig. Stuur dan eens in de zoveel tijd: kloppen je gegevens nog?|0
373450825512652800|Laatste ding voor vandaag: beetje werk geven voor :-)|0
520849103195222016|Geweldig! Niet alleen de spontaniteit van het moment, maar zeer zeker ook de uitvoering.|0
499479312371023873|Fijn. Als ik de conducteur uit die trein vandaag toevallig tegenkom zal ik het aan 'm vragen.|1
212930261271318529|Nederland claimt nieuwe TLD's: .politie, .kpn: Daarop prijken onder meer .politie, .overheidnl, .kpn en .wolters...|0
470980620366393344|is net als de en weet totaal niet wat het gezegde 'tijd is tijd' inhoudt. Faal. Plus 15.|0
548874639838314496|weten jullie het zeker?!|0
451624251213479936|Jullie in ieder geval ook een fijne dag!:D|0
382925207381745664|Eindelijk. Een trein. Als ie maar niet door z'n assen zakt...|1
167371290179678208|Geweldige show gezien, zelfs op het laatst een traan weg gepinkt! Nu wachten dat de trein over 20 minuten vertrekt!|0
168097809512415233|Door de hack bij KPN heb ik momenteel alleen geen beschikking over m'n mail.|0
393712406041726976|Waarom heb je een Duits IP-adres in de trein op het openbare netwerk van NS?|0
408991597184172032|Fijn hoor die WiFi die het 't beste doet als je hem uitzet.|1
439457645393891328|Oh wow, KPN vrot shit door je keel met Glas. Geen vast IP. Verplicht Experia box. Box kan NIET in bridge mode....|0
344537353261568000|Vandaag lag weer achter een boom te wachten tot ik de deur uitging, om dan briefje in de bus te doen dat ik naar pakje kan fluiten.|0
329144250421886976|De trein is op tijd en heeft wifi. Fijn! Mag ook gezegd worden|0
452548784246239233|kan dat niet altijd in de dienstregeling? Weesp rechtstreeks naar Amsterdam-Bijlmer... (En door naar Holendrecht). Heerlijk!|0
511376356316545024|Was weer heerlijk rustig in de trein. Alleen jammer dat de met de Franse slag heeft gewerkt|1
527792328048910336|ik zit nu in die van 12:52 nr Vlis. tot waar rijdt deze dan?|0
382753589783199744|dat is ELKE DAG TUSSEN BREDA EN BOXTEL!!! Ik waarschuw jullie elke dag dat de dienstregeling ruk is. Ik ben nooit op tijd in 040|0
299262947354611713|ach...ik ben dan weer heel dol op VODAFONE!! dat is ook zo'n prima bedrijf|1
301350148418711552|Nee, het is grote envelop met jou naam erop :D PostNL hoef ik dus niet meer te vertrouwen.|0
548330420472131584|bedankt voor de fijne muziek. Namens de nachtdienstploeg van NS afd. Zutphen|0
385876675504136192|Wat een heerlijke dag?. Training en gegeven bij en een gezellige reunie met ex-collega's bij|0
382080127213252608|Druk? Neeeee joh! Misschien komt dat omdat jullie met 2 ipv 5 treinstellen rijden. Kon staan, altijd fijn.|1
245859249740185601|Online verzendservice PostNL ligt eruit. Geld afschrijven kan men uiteraard wel, label verstrekken niet. Consument altijd de dupe.|0
486472736685182976|Als KPN klantenservice, die me net zo fijn van de kast naar de muur stuurde, even mee wil kijken? -|0
361626250294472704|ns ibi jij bent ie hele mooiboy|0
199446055929135104|Ondanks dat de NS weer erg vervelend nieuws had hier mag er wel gezegd worden wat voor een heerlijk weer het is.|0
283570523127050240|Yeah!! Net gebeld door de KNSB! Dit weekend schaats ik het KPN NK Allround voor senioren!!!|0
469347971734458368|Treintje weer mooi schoon|1
187826117565100032|Kort dagje vandaag, tot 15:30 vandaag :-) KPN Toren op Zuid w/|0
373187618025897984|Dan ga ik voor de Pioneer! Hartelijk dank! :) I'm happy! Fijne avond!|0
162923415982972928|Fijnnn heb je weekend en wil je naar huis, is er een seinstoring!!|1
430757749786292224|verliest terrein in AEX na slechte cijfers: Beleggers deden dinsdag in de verkoop na tegenvallende k...|0
187934193353887744|nee hij hb vodafone en das dood xxxx|0
426038578234548224|Heerlijke dag om weer eens NS + te voet variant te kiezen op weg naar mijn werk. Bossen tussen Maarn en Doorn schitterend|0
355245197128515584|Er kwam zojuist een man van PostNL aan de deur vragen of wij schapen verkopen. Hahaha|0
436902498323161088|dankje fijne avond ^BR|0
299467681235615745|Let op! Spammail van Intrum Justitia over een factuur van KPN niet openen! Lees hier meer:...|0
448374536988532736|er rijden bussen. Voor als je het nog niet wist. Busje komt zoooo ;)|0
469876202631872512|Er is een bom ontploft in Amsterdam!|1
417684779640041472|Ik ook! De heenweg was heel fijn hoor ;-)|0
486758501318803458|RS126563179NL Now the status has change Status: Definitely missing , any news on that?|0
303777697425940480|waarom vallen er de laatste tijd zo vaak treinen uit op de vechtdallijn? Niet goed voor het vertrouwen. Graag antwoord a.u.b|0
319055625755693056|Storing Zwolle-Assen/Leeuwarden (aanrijding met een persoon) voorbij; nog wel een langere reistijd.|0
395768205857550336|oh, in het geval van mijn buurvrouw gaat ze dus een NS treintje omhangen.|0
512952052218359808|Waarom hebben de sprinters van Breda naar Utrecht al de hele middag vijf minuten vertraging?|0
344094970459865088|Pff, heb ik nu dus al 3 dhl bussen gezien is Er niet bij :$|0
327402623932174337|Wel fijn dat ns wifi in de trein heeft|0
484263962998226944|Net bij KPN geweest en met ze gebeld om een abonnement om te zetten. Echt de gemeente is klantgerichter en|1
216470426560376832|Heerlijk overvecht overslaan met de sprinter. Ik waan me in een intercity|1
324483797481574400|Morgen zie ik weer ns.|0
262969748101398528|wiskunde woensdag rep en ff voor ns|0
375621808558325760|vanavond rondleiding bij in zin in!|0
451399740660277248|NS schrapt treinen Noord-Holland toch niet|0
493790297449840640|voorletters geb datum etc kloppen wel|0
242232547688448000|Ik gebruik een Experia - van KPN - en vraag me af hoe de bekabeling spontaan de geest zou kunnen geven.|0
226267067618316288|Goh, wat een stel downies bij vodafone|1
513775445150810112|De NS heeft mn portemonnee! Hoera! Moet wel betalen om m terug te krijgen ironisch genoeg.|0
469227938689589248|bedankt voor je leuke bestelling!! hij gaat morgen met DHL mee!|0
205638831012188162|Net ff naar kpn gebeld mijn nummer blijft hetzelfde|0
300554623696138240|Fijne carnaval iedereeen! Wij roetsje nog ns van de berg af! Alaaaaf!|0
183205922208874496|Merci en alvast een fijn weekend!|0
517333897684975617|oke is goed Fijne dag verder!|0
383465317189419008|Het zou wel fijn zijn als ik een keer normaal naar mn werk zou kunnen reizen.|1
462571762266677250|Hallo ik heb een Dal Voordeel abonnement. Mag mijn dochter daar ook mee reizen als ik thuis blijf?|0
331283992999493632|op jullie naam?|0
539808941254123520|Ik heb net een mail verzonden naar Als er woensdag geen retour-enveloppe bezorgd is, klikt-bezorging!|0
338581696075149313|Vertraging weten? U vindt ze op|0
411900187649794048|Heel fijn. Vast op Dordrecht: geen treinverkeer omdat er mensen op het spoor lopen|1
288235443554770944|Internetverkoper Coolblue groeit als kool: Coolblue, dat meer dan tweehonderd gespecialiseerde winkels op intern...|0
545951698632855552|brrr bij het busstation in Fijnaart is de 103 naar Willemstad van 15.29 nog niet geweest.|0
448740786142998528|ingecheckt via zo'n paaltje.. Dus geen fysiek bewijs :p?|0
267976055191646208|dat dacht ik ook maar mijn buurvrouw was benieuwd,zei zegt nee is toch anders dan tmobile,volgens mij is het idem als tmobile|0
382902068731985920|Heerlijk als je al 45 minuten vrij bent waarvan je 25 minuten in een stilstaande trein zit!|1
407944894641348608|Dan vraag ik me af wat jullie onder"ons best doen"" verstaan, want jullie lopen me een partij te prutsen...|1
513776952315248642|goed bezig! NOT|1
417948687399415808|Wat nog niet wil zeggen dat dit goed Nederlands is! Fijne jaarwisseling. ^RD|0
439595891704741889|Dagelijkse trein update: op 28-02 was 1.2% van de NS treinen vertraagd en is 1% uitgevallen. (http://t.co/ORD89o8qFO)|0
354137638439104513|straks eens kijken, ik heb een movio flipcase voor de lumia|0
532783061130571776|Overigens snap ik dat tel. klantenservice ook x gesloten moet zijn bij maar zelfs webrobot is om 07.00 onbeschikbaar!|0
449633691938336770|Heerlijk gesprek tussen twee doodnormale huismoeders naast me in de trein. De een leert de andere over de effecten van LSD.|0
539837671934537730|Hi ^MV, oorspronkelijk 18.58u vanaf R Alexander. Maar alles goed door machinist die ons 'ondanks alles' n fijne avond wenst :-D.|0
439369696933318656|Wellicht :) Stuur ons een mailtje aan met de info en we kijken er naar.|0
215931756497469441|Ze snappen het niet helemaal bij Krijg al drie maanden factuur van 0,00 voor opgezegd mobiel abbonement!|0
286483854246703104|Dit is een geweldige treinrit. Trein stopt stiekem op Hilversum, maar deuren blijven dicht. Mensen op perron slaan op de ruiten|1
352720288426901505|Neem even tijd voor rapporten over privacyschending Vodafone/KPN/T-Mobile/Tele2:|0
363095149275906049|Trader's Alert: Komatsu (OTCMKTS:KMTUY), Koninklijke KPN (OTCMKTS:KKPNY), Deutsche Telekom AG (OTCMKTS:DTEGY),|0
455986742768992256|Eerst stond voor trein 8:09 dat deze tot M'burg reed. Later dat die van 8:39 gewoon zou rijden, een kwartier later dat die 1/2|0
382417615638913024|Beste heel fijn dat u extra materieel inzet om een storing op te vangen, maar van mij mag de airco nu wel uit en de kachel aan.|0
197438214989033473|ik heb vodafone.... wie wil gebeld worden ? xd|0
463732130682372097|dat is jammer. Heb net met met jullie gebeld en van je collega een 3S code gehad. Nu kan ik het wel wijzigen.|0
203073526410919938|Fijn die zondagbusregelingen|1
436260819744342016|als ik 1 wens had zou ik niet selfish zijn en wens ik dat de NS gewoon goed zijn werk doet kijk hoe ik mijn dromen opoffer voor jullie|0
335400751910236160|Krijg ik controle in de trein zeggen ze ja je kan nie met de buspas reizen heb dat ding al bijna 2jaar reis er al vet lang mee pff|0
373025742734778368|Heerlijk onderweg met net twintig minuten geleden vertrokken en nu al vertraging + kotsende passagiers. Tijd voor een auto.|1
349414426249670657|Waarom is het al vakantiedienstregeling in Brabant als het HBO en de Universiteit nu nog twee weken naar school moeten?|0
